source_doc,target_doc,similarity,rank,source_corpus,source_book,source_chapter,source_header,author,author_code,short_name,chapter_original,chapter_title,target_corpus,target_source,target_book,target_chapter,target_section,target_genre,target_header
SR-6,Alma_46,0.9297703789860537,9,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,BOM_1830,Alma,46,MP-1,Modern_Scripture,Alma 46
SR-6,Alma_22,0.9282397994658926,10,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,BOM_1830,Alma,22,MP-1,Modern_Scripture,Alma 22
SR-6,BOC_1833__Book_of_Commandments_59,0.9272900351247128,11,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOC,BOC_1833,Book of Commandments,59,BOC_59,Modern_Revelation,"[edit] A Revelation to the elders of the church, assembled on the land of Zion, given August, 1831."
SR-6,1_Nephi_22,0.9258595194064553,12,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,BOM_1830,1 Nephi,22,MP-3,Modern_Scripture,1 Nephi 22
SR-6,Mosiah_29,0.9256177569656503,13,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,BOM_1830,Mosiah,29,MP-1,Modern_Scripture,Mosiah 29
SR-6,Alma_12,0.9252648784031843,14,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,BOM_1830,Alma,12,MP-1,Modern_Scripture,Alma 12
SR-6,Mosiah_3,0.9222421642801885,15,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,BOM_1830,Mosiah,3,MP-1,Modern_Scripture,Mosiah 3
SR-6,Mosiah_8,0.9216631444675114,16,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,BOM_1830,Mosiah,8,MP-1,Modern_Scripture,Mosiah 8
SR-6,1_Nephi_14,0.9207218042545487,17,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,BOM_1830,1 Nephi,14,MP-3,Modern_Scripture,1 Nephi 14
SR-6,Alma_11,0.9189731846674056,18,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,BOM_1830,Alma,11,MP-1,Modern_Scripture,Alma 11
SR-6,Alma_30,0.9183844206130741,19,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,BOM_1830,Alma,30,MP-1,Modern_Scripture,Alma 30
SR-6,Mosiah_18,0.9175291519520429,20,JSO,Sidney Rigdon,6,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",Sidney Rigdon,SR,SR-6,3-4,"Series of 14 articles from Evening and Morning Star (Vol II, 19: Kirtland, OH April 1834) titled Millenium",BOM,BOM_1830,Mosiah,18,MP-1,Modern_Scripture,Mosiah 18
SR-7,DC_1835__102__section_107,0.9452687322327712,1,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,107,Section 107,Modern_Scripture,Section 107 (1835 Doctrine and Covenants)
SR-7,Ezekiel_33,0.9436984532882688,2,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",KJV,KJV,Ezekiel,33,Ezekiel,Prophetic,Ezekiel 33
SR-7,Isaiah_30,0.9393766751889612,3,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",KJV,KJV,Isaiah,30,Isaiah_1_35,Prophetic,Isaiah 30
SR-7,DC_1835__083__sections_87-88,0.938801604161418,4,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,87,Sections 87-88,Modern_Scripture,Sections 87 & 88 (1835 Doctrine and Covenants)
SR-7,DC_1835__107__section_128,0.9371799591447796,5,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,128,Section 128,Modern_Scripture,Section 128 (1835 Doctrine and Covenants)
SR-7,DC_1835__018__section_20,0.9366859476924234,6,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,20,Section 20,Modern_Scripture,Section 20 (1835 Doctrine and Covenants)
SR-7,DC_1835__081__section_84,0.9358608675129444,7,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,84,Section 84,Modern_Scripture,Section 84 (1835 Doctrine and Covenants)
SR-7,DC_1835__108__sections_129-130-131-132-133,0.9354015369250676,8,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,129,Sections 129-130-131-132-133,Modern_Scripture,"Sections 129, 130, 131, 132 & 133 (1835 Doctrine and Covenants)"
SR-7,BOC_1833__Book_of_Commandments_59,0.933499814056207,9,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOC,BOC_1833,Book of Commandments,59,BOC_59,Modern_Revelation,"[edit] A Revelation to the elders of the church, assembled on the land of Zion, given August, 1831."
SR-7,Alma_45,0.9322928368270992,10,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOM,BOM_1830,Alma,45,MP-1,Modern_Scripture,Alma 45
SR-7,DC_1835__074__section_76,0.9308354519597698,11,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,76,Section 76,Modern_Scripture,Section 76 (1835 Doctrine and Covenants)
SR-7,Mormon_9,0.9281102145634164,12,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOM,BOM_1830,Mormon,9,MP-2,Modern_Scripture,Mormon 9
SR-7,2_Nephi_27,0.927014354461328,13,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOM,BOM_1830,2 Nephi,27,MP-3,Modern_Scripture,2 Nephi 27
SR-7,Isaiah_2,0.9266024110683095,14,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",KJV,KJV,Isaiah,2,Isaiah_1_35,Prophetic,Isaiah 2
SR-7,BOC_1833__Book_of_Commandments_24,0.9265964103872553,15,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOC,BOC_1833,Book of Commandments,24,BOC_24,Modern_Revelation,"[edit] The Articles and Covenants of the church of Christ, given in Fayette, New-York, June, 1830;"
SR-7,1 Kings_12,0.9251599655556476,16,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",KJV,KJV,1 Kings,12,1 Kings,Narrative,1 Kings 12
SR-7,Mormon_8,0.924638198369883,17,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOM,BOM_1830,Mormon,8,MP-2,Modern_Scripture,Mormon 8
SR-7,Isaiah_10,0.9239035710333819,18,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",KJV,KJV,Isaiah,10,Isaiah_1_35,Prophetic,Isaiah 10
SR-7,Mosiah_3,0.9238567751442538,19,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOM,BOM_1830,Mosiah,3,MP-1,Modern_Scripture,Mosiah 3
SR-7,2_Nephi_20,0.9236572584592926,20,JSO,Sidney Rigdon,7,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",Sidney Rigdon,SR,SR-7,3-5,"Series of 14 articles from Evening and Morning Star (Vol II, 20: Kirtland, OH May 1834) titled Millenium",BOM,BOM_1830,2 Nephi,20,MP-3,Modern_Scripture,2 Nephi 20
SR-8,BOC_1833__Book_of_Commandments_59,0.9590213733825828,1,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",BOC,BOC_1833,Book of Commandments,59,BOC_59,Modern_Revelation,"[edit] A Revelation to the elders of the church, assembled on the land of Zion, given August, 1831."
SR-8,DC_1835__083__sections_87-88,0.9567151690858078,2,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,87,Sections 87-88,Modern_Scripture,Sections 87 & 88 (1835 Doctrine and Covenants)
SR-8,DC_1835__102__section_107,0.9556610183343894,3,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,107,Section 107,Modern_Scripture,Section 107 (1835 Doctrine and Covenants)
SR-8,DC_1835__107__section_128,0.95527027766719,4,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,128,Section 128,Modern_Scripture,Section 128 (1835 Doctrine and Covenants)
SR-8,DC_1835__056__section_58,0.9507587422430802,5,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,58,Section 58,Modern_Scripture,Section 58 (1835 Doctrine and Covenants)
SR-8,1 Kings_14,0.9481838742049161,6,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",KJV,KJV,1 Kings,14,1 Kings,Narrative,1 Kings 14
SR-8,Ezekiel_33,0.9452900303709879,7,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",KJV,KJV,Ezekiel,33,Ezekiel,Prophetic,Ezekiel 33
SR-8,1 Kings_22,0.9435302124107374,8,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",KJV,KJV,1 Kings,22,1 Kings,Narrative,1 Kings 22
SR-8,2 Kings_10,0.9415674732790007,9,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",KJV,KJV,2 Kings,10,2 Kings,Narrative,2 Kings 10
SR-8,DC_1835__081__section_84,0.939833691060624,10,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,84,Section 84,Modern_Scripture,Section 84 (1835 Doctrine and Covenants)
SR-8,2_Nephi_9,0.9385573904778662,11,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",BOM,BOM_1830,2 Nephi,9,MP-3,Modern_Scripture,2 Nephi 9
SR-8,Isaiah_37,0.9377486473248862,12,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",KJV,KJV,Isaiah,37,Isaiah_36_39,Prophetic,Isaiah 37
SR-8,DC_1835__018__section_20,0.9343542518255171,13,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,20,Section 20,Modern_Scripture,Section 20 (1835 Doctrine and Covenants)
SR-8,1 Kings_20,0.9332945649931945,14,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",KJV,KJV,1 Kings,20,1 Kings,Narrative,1 Kings 20
SR-8,2_Nephi_2,0.9332776142927355,15,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",BOM,BOM_1830,2 Nephi,2,MP-3,Modern_Scripture,2 Nephi 2
SR-8,1 Kings_12,0.9326388611278831,16,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",KJV,KJV,1 Kings,12,1 Kings,Narrative,1 Kings 12
SR-8,DC_1835__074__section_76,0.9324605142246304,17,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,76,Section 76,Modern_Scripture,Section 76 (1835 Doctrine and Covenants)
SR-8,DC_1835__108__sections_129-130-131-132-133,0.932100248092292,18,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,129,Sections 129-130-131-132-133,Modern_Scripture,"Sections 129, 130, 131, 132 & 133 (1835 Doctrine and Covenants)"
SR-8,DC_1835__096__section_101,0.9320415629744426,19,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,101,Section 101,Modern_Scripture,Section 101 (1835 Doctrine and Covenants)
SR-8,Alma_11,0.9318841076602264,20,JSO,Sidney Rigdon,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Sidney Rigdon,SR,SR-8,3-6,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",BOM,BOM_1830,Alma,11,MP-1,Modern_Scripture,Alma 11
SR-9,DC_1835__107__section_128,0.9499931537872294,1,JSO,Sidney Rigdon,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Sidney Rigdon,SR,SR-9,3-7,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,128,Section 128,Modern_Scripture,Section 128 (1835 Doctrine and Covenants)
SR-9,DC_1835__018__section_20,0.9489994457577245,2,JSO,Sidney Rigdon,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Sidney Rigdon,SR,SR-9,3-7,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,20,Section 20,Modern_Scripture,Section 20 (1835 Doctrine and Covenants)
SR-9,DC_1835__097__section_102,0.9467461499473344,3,JSO,Sidney Rigdon,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Sidney Rigdon,SR,SR-9,3-7,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,102,Section 102,Modern_Scripture,Section 102 (1835 Doctrine and Covenants)
SR-9,DC_1835__074__section_76,0.9455025573482264,4,JSO,Sidney Rigdon,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Sidney Rigdon,SR,SR-9,3-7,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",DC,DC_1835,Doctrine and Covenants,76,Section 76,Modern_Scripture,Section 76 (1835 Doctrine and Covenants)
SR-9,1_Nephi_22,0.9446672853637529,5,JSO,Sidney Rigdon,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Sidney Rigdon,SR,SR-9,3-7,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",BOM,BOM_1830,1 Nephi,22,MP-3,Modern_Scripture,1 Nephi 22
