corpus_id,doc_id,feature_set,neighbor_section,top5_count,similarity_sum,weighted_similarity_sum
KJV,Psalms_58,function_words,Psalms,4,2.5741104865252113,9.48682793318995
KJV,Psalms_58,pos3,Psalms,9,5.6306074473671535,17.305241845795862
KJV,Psalms_58,word3,Psalms,8,4.848305377956778,14.682723521727118
KJV,Psalms_59,char3,Jeremiah,7,4.99389720280566,16.588535959697452
KJV,Psalms_59,char4,Psalms,7,4.572555215488241,15.239308676477979
KJV,Psalms_59,function_words,Psalms,5,3.661457950796599,14.243891626554454
KJV,Psalms_59,pos3,Psalms,9,6.3055147052175755,19.67176800368596
KJV,Psalms_59,word3,Psalms,8,4.833496118682622,14.461365525618865
KJV,Psalms_6,char3,Psalms,10,5.509099068959312,16.72958168371496
KJV,Psalms_6,char4,Psalms,10,5.595581926906596,17.057195251211173
KJV,Psalms_6,function_words,Psalms,8,5.775120173320836,18.996472522396566
KJV,Psalms_6,pos3,Psalms,3,2.0471512042334514,8.039760994296275
KJV,Psalms_6,word3,Psalms,10,5.454298989243173,16.656251108374214
KJV,Psalms_60,char3,Psalms,6,3.7877477850577224,14.32477863120408
KJV,Psalms_60,char4,Psalms,9,5.5971306033903465,17.08053623077819
KJV,Psalms_60,function_words,Psalms,4,2.3950424395308483,7.586674940711216
KJV,Psalms_60,pos3,Psalms,8,6.027036593536421,20.37361844398943
KJV,Psalms_60,word3,Psalms,10,5.407689303653197,16.79386869536218
KJV,Psalms_61,char3,Psalms,9,4.97746953377759,13.845895254502294
KJV,Psalms_61,char4,Psalms,7,4.5247398617209535,14.860514287396764
KJV,Psalms_61,function_words,Psalms,8,5.045144492432255,13.605582599339568
KJV,Psalms_61,pos3,2 Samuel,2,1.7756934480766917,8.878467240383458
KJV,Psalms_61,word3,Psalms,10,5.209318861118932,15.777315947385402
KJV,Psalms_62,char3,Psalms,5,2.352076257763973,6.405311639793592
KJV,Psalms_62,char4,Psalms,5,3.100102559747758,10.783691647983112
KJV,Psalms_62,function_words,Psalms,5,2.8310937430646703,8.018994148499017
KJV,Psalms_62,pos3,Psalms,4,2.7332240828894645,10.129813142639177
KJV,Psalms_62,word3,Psalms,8,4.879975991530126,14.868685602924117
KJV,Psalms_63,char3,Psalms,5,2.6185332983731535,7.917332912309465
KJV,Psalms_63,char4,Psalms,5,3.724081242101709,11.280186511259638
KJV,Psalms_63,function_words,Psalms,7,4.283406076017578,13.263139398229445
KJV,Psalms_63,pos3,Psalms,3,2.0405183827459665,8.175511769676453
KJV,Psalms_63,word3,Psalms,10,4.921827987588041,14.839815785008831
KJV,Psalms_64,char3,Psalms,6,3.3363729768523074,8.523319642801836
KJV,Psalms_64,char4,Psalms,6,4.158585469415146,11.576286704000106
KJV,Psalms_64,function_words,Isaiah_1_35,5,3.12142584707616,7.643191482075569
KJV,Psalms_64,pos3,Psalms,4,2.3921828211879674,8.444082378606005
KJV,Psalms_64,word3,Psalms,9,5.065427560047606,14.950545258532944
KJV,Psalms_65,char3,Psalms,5,3.231416892324514,8.948374981351563
KJV,Psalms_65,char4,Psalms,7,4.718888989770007,14.854929217628408
KJV,Psalms_65,function_words,Psalms,5,4.069762506346072,11.784103438135793
KJV,Psalms_65,pos3,Psalms,7,4.87849650478028,16.00025699341074
KJV,Psalms_65,word3,Psalms,8,4.8764683108291536,14.699278825877881
KJV,Psalms_66,char3,1 Kings,2,1.2735853485289157,6.367926742644579
KJV,Psalms_66,char4,Psalms,6,4.059360936141963,11.439912108229887
KJV,Psalms_66,function_words,Psalms,8,4.398454963407051,13.288640429117464
KJV,Psalms_66,pos3,Hosea,4,2.834641101093963,8.202251238575975
KJV,Psalms_66,word3,Psalms,10,5.21405091839356,15.810304158413135
KJV,Psalms_67,char3,Psalms,7,4.0704062388109845,13.593676571513257
KJV,Psalms_67,char4,Psalms,9,5.439095651066443,16.969979673541623
KJV,Psalms_67,function_words,Psalms,6,3.588907417055847,11.422925904803217
KJV,Psalms_67,pos3,Psalms,7,4.854253216817509,17.54019927072436
KJV,Psalms_67,word3,Psalms,7,4.889499341438528,14.9122461993117
KJV,Psalms_68,char3,1 Kings,2,1.4007292300782568,7.003646150391283
KJV,Psalms_68,char4,Psalms,6,4.069971014765197,12.31759603235319
KJV,Psalms_68,function_words,Jeremiah,4,3.2290043948575917,10.668914974502371
KJV,Psalms_68,pos3,Psalms,5,3.484872309277931,12.74852050140182
KJV,Psalms_68,word3,Psalms,8,4.860050275897578,15.054526555705678
KJV,Psalms_69,char3,Psalms,3,2.2269993374587105,10.309192800954591
KJV,Psalms_69,char4,Psalms,7,4.673046417865876,15.84511975267074
KJV,Psalms_69,function_words,Psalms,7,5.565730573081532,16.79707016745509
KJV,Psalms_69,pos3,Psalms,9,6.466155861426806,18.271281581271488
KJV,Psalms_69,word3,Psalms,10,5.145758388312835,15.549168316761035
KJV,Psalms_7,char3,Psalms,4,2.440602261367876,9.993882324580488
KJV,Psalms_7,char4,Psalms,7,4.598469933647906,13.912598623994922
KJV,Psalms_7,function_words,2 Samuel,2,1.818839632716924,8.187114814786554
KJV,Psalms_7,pos3,Psalms,5,3.669021617149445,12.547712027061886
KJV,Psalms_7,word3,Psalms,8,4.724065642657899,14.229151776526699
KJV,Psalms_70,char3,Psalms,10,5.27167339063343,16.18532529445318
KJV,Psalms_70,char4,Psalms,10,5.518664000277719,17.10681046298225
KJV,Psalms_70,function_words,Psalms,9,4.164757736282928,14.218397788958992
KJV,Psalms_70,pos3,Job,3,2.3653726643271042,9.488204449216397
KJV,Psalms_70,word3,Psalms,10,5.8974949948928534,18.600260005102417
KJV,Psalms_71,char3,Psalms,7,4.497635607992408,14.302136070631892
KJV,Psalms_71,char4,Psalms,8,5.1396724155207485,15.02964428840575
KJV,Psalms_71,function_words,Psalms,10,7.173606267970757,21.726814619860033
KJV,Psalms_71,pos3,Psalms,7,5.024679968561026,14.645365232445178
KJV,Psalms_71,word3,Psalms,10,5.5048412647447655,16.813278026819734
KJV,Psalms_72,char3,Isaiah_1_35,4,3.286538229881437,9.130618358496207
KJV,Psalms_72,char4,Psalms,5,3.7615045130002787,11.382554758386986
KJV,Psalms_72,function_words,Isaiah_1_35,7,5.147252027904806,15.053905996412224
KJV,Psalms_72,pos3,Psalms,7,5.022456645411686,14.983431737081174
KJV,Psalms_72,word3,Psalms,7,4.524800776676688,13.280511144821556
KJV,Psalms_73,char3,Jeremiah,6,4.349540345098613,12.05130521919925
KJV,Psalms_73,char4,Psalms,7,4.483383597827276,12.039086871109996
KJV,Psalms_73,function_words,Psalms,3,2.46652240394146,7.414563935054522
KJV,Psalms_73,pos3,Psalms,7,4.880972971920898,14.033561493257997
KJV,Psalms_73,word3,Psalms,7,4.672563892458259,14.487449490916
KJV,Psalms_74,char3,Psalms,3,1.9239088057788165,7.987102214100597
KJV,Psalms_74,char4,Psalms,7,4.656978208305958,13.571311399082722
KJV,Psalms_74,function_words,Psalms,5,4.019381655322482,12.621548656090276
KJV,Psalms_74,pos3,Psalms,6,3.8025845930794753,13.356388645722445
KJV,Psalms_74,word3,Psalms,6,4.608272737369309,13.482035901101911
KJV,Psalms_75,char3,Psalms,5,2.542174637558765,7.658868710428621
KJV,Psalms_75,char4,Psalms,5,3.738742603822626,11.329851376367168
KJV,Psalms_75,function_words,Amos,4,2.6823144092549507,11.277219521116418
KJV,Psalms_75,pos3,Psalms,8,5.361977222699679,16.28432882543596
KJV,Psalms_75,word3,Psalms,7,4.730776237790351,14.394512309163364
KJV,Psalms_76,char3,Psalms,3,1.6235243699599864,6.498333713398658
KJV,Psalms_76,char4,Psalms,5,3.701380455869246,11.21041412656496
KJV,Psalms_76,function_words,1 Kings,3,2.7421097395302314,9.157272414070048
KJV,Psalms_76,pos3,Psalms,7,5.293418372843133,14.272376722104672
KJV,Psalms_76,word3,Psalms,7,4.892268555383529,14.857373624911375
KJV,Psalms_77,char3,Jeremiah,2,1.276542066781169,5.634359478653554
KJV,Psalms_77,char4,Psalms,6,3.960387987268286,12.426962690180206
KJV,Psalms_77,function_words,Psalms,8,5.614658798292421,15.608643810225274
KJV,Psalms_77,pos3,Psalms,3,1.9536825322765852,7.227226975981457
KJV,Psalms_77,word3,Psalms,9,4.878999675285451,14.601456688937139
KJV,Psalms_78,char3,Psalms,4,3.2827803482305384,12.287940424580874
KJV,Psalms_78,char4,Psalms,7,4.8794688515643125,16.951833373421167
KJV,Psalms_78,function_words,Psalms,4,3.4016519419819793,13.617460980729286
KJV,Psalms_78,pos3,Psalms,4,2.778621847281256,9.757282050511796
KJV,Psalms_78,word3,Psalms,6,4.255144339575895,13.174827631665877
KJV,Psalms_79,char3,Psalms,4,2.433995998757359,7.562901166817017
KJV,Psalms_79,char4,Psalms,6,4.140554042169806,13.463150014639918
KJV,Psalms_79,function_words,Psalms,6,3.1684043957771184,10.509154914238845
KJV,Psalms_79,pos3,Psalms,2,1.2363943186294064,5.564022696773682
KJV,Psalms_79,word3,Psalms,9,4.82217983120646,14.34030682241983
KJV,Psalms_8,char3,Psalms,7,4.20191256761813,11.949286322419649
KJV,Psalms_8,char4,Psalms,8,5.077959121803232,15.352660324004543
KJV,Psalms_8,function_words,Psalms,6,3.2760040003366377,10.321113636208688
KJV,Psalms_8,pos3,Psalms,6,4.317651049990872,15.61307952552474
KJV,Psalms_8,word3,Psalms,6,4.626868298031006,13.674711279798515
KJV,Psalms_80,char3,Jeremiah,3,1.8408275572179944,6.299018921447266
KJV,Psalms_80,char4,Psalms,6,4.062738175406384,12.757471049967567
KJV,Psalms_80,function_words,2 Kings,2,1.248836483695444,5.895244086773053
KJV,Psalms_80,pos3,Psalms,7,5.336283570403242,17.34915468678513
KJV,Psalms_80,word3,Psalms,7,4.652406459860611,13.917714830118694
KJV,Psalms_81,char3,1 Kings,2,1.3351396798545991,6.675698399272996
KJV,Psalms_81,char4,Psalms,6,4.054737822550746,11.330127509306624
KJV,Psalms_81,function_words,Jeremiah,3,2.146889422010653,8.046900567603455
KJV,Psalms_81,pos3,Psalms,6,3.71925154120547,9.738208560173872
KJV,Psalms_81,word3,Psalms,5,4.465261687936242,13.44423507746508
KJV,Psalms_82,char3,Psalms,5,2.662720930567451,8.01252611664066
KJV,Psalms_82,char4,Psalms,5,3.8492727252482433,11.658705079109868
KJV,Psalms_82,function_words,Jeremiah,5,4.644194875496413,13.962828145455042
KJV,Psalms_82,pos3,Isaiah_40_55,3,2.6170804166018433,6.129429924470292
KJV,Psalms_82,word3,Psalms,7,4.897856152415613,14.203636732514099
KJV,Psalms_83,char3,Jeremiah,6,3.8155136322434675,9.92904441322252
KJV,Psalms_83,char4,Psalms,8,4.943992428236474,15.880421400531636
KJV,Psalms_83,function_words,Jeremiah,4,2.928885559270561,7.970318037347613
KJV,Psalms_83,pos3,Psalms,5,3.30956001000322,9.821169151570045
KJV,Psalms_83,word3,Psalms,9,5.042204641505085,15.451474153329464
KJV,Psalms_84,char3,Psalms,6,3.6506032165257327,13.753280134792373
KJV,Psalms_84,char4,Psalms,7,4.552909759927604,14.62972866063043
KJV,Psalms_84,function_words,Psalms,4,2.4657012004374272,10.273692789958034
KJV,Psalms_84,pos3,Psalms,6,4.1922931386242315,11.278564460859313
KJV,Psalms_84,word3,Psalms,5,4.48484284770195,13.503319334364923
KJV,Psalms_85,char3,Psalms,6,3.5089466633064053,11.99772831108926
KJV,Psalms_85,char4,Psalms,7,4.665916001979072,14.25968632926552
KJV,Psalms_85,function_words,Psalms,4,2.2703858127881382,10.227726358270786
KJV,Psalms_85,pos3,Psalms,5,2.9801738528601383,8.35650254801361
KJV,Psalms_85,word3,Psalms,8,4.822065620955398,14.601586421434686
KJV,Psalms_86,char3,Psalms,5,2.95191445807108,9.617784329152741
KJV,Psalms_86,char4,Psalms,7,4.6971581044147674,14.695290238915106
KJV,Psalms_86,function_words,Psalms,9,6.504736145175768,20.770746814442035
KJV,Psalms_86,pos3,Psalms,5,3.6297876561844524,13.636455993585107
KJV,Psalms_86,word3,Psalms,10,5.446698657557723,16.56459993857946
KJV,Psalms_87,char3,Psalms,5,2.7526639151036494,8.280906337012416
KJV,Psalms_87,char4,Psalms,5,3.85275925745623,11.673056303109833
KJV,Psalms_87,function_words,Jeremiah,2,1.7346589689065732,7.806759252837706
KJV,Psalms_87,pos3,Psalms,5,3.2455434114356674,7.736211348293756
KJV,Psalms_87,word3,Psalms,7,4.958186403267978,14.985844439165344
KJV,Psalms_88,char3,Psalms,7,4.19033171677709,12.886114346181966
KJV,Psalms_88,char4,Psalms,8,4.996634581981567,15.138317908501563
KJV,Psalms_88,function_words,Psalms,8,5.5732585846702225,17.70851766162296
KJV,Psalms_88,pos3,Psalms,3,2.0279536155175233,6.825161714268934
KJV,Psalms_88,word3,Psalms,7,4.628058045121567,13.957870646154491
KJV,Psalms_89,char3,Jeremiah,3,2.0321080646154135,6.940476892462175
KJV,Psalms_89,char4,Psalms,5,3.6232169910066925,10.979107165576757
KJV,Psalms_89,function_words,Psalms,3,2.722697489347704,8.171392868741828
KJV,Psalms_89,pos3,Psalms,10,6.543964858244097,19.9911097517068
KJV,Psalms_89,word3,Psalms,10,4.985561269846338,15.052861766718678
KJV,Psalms_9,char3,Psalms,5,3.053868121251991,8.63384789289517
KJV,Psalms_9,char4,Psalms,6,4.273634721685925,12.925471437858594
KJV,Psalms_9,function_words,Ezekiel,5,3.0547821559849946,9.021743641305473
KJV,Psalms_9,pos3,Psalms,4,3.09338695690878,8.692511138007788
KJV,Psalms_9,word3,Psalms,10,5.001459651438299,15.153229791201015
KJV,Psalms_90,char3,Psalms,2,1.269442676963187,5.6258205657995655
KJV,Psalms_90,char4,Psalms,6,4.045344165379737,12.246408600407904
KJV,Psalms_90,function_words,Psalms,6,3.4656375214822552,12.395388105867498
KJV,Psalms_90,pos3,Psalms,8,5.883569894724462,14.773406013183125
KJV,Psalms_90,word3,Psalms,9,4.978277508837653,15.087310297862256
KJV,Psalms_91,char3,Isaiah_40_55,3,2.1322806651195405,6.398866250175994
KJV,Psalms_91,char4,Psalms,4,2.960474315629724,10.423409336966886
KJV,Psalms_91,function_words,Psalms,4,2.982461159596136,10.242037712156751
KJV,Psalms_91,pos3,Isaiah_1_35,4,2.6491188340350273,7.3849545322403936
KJV,Psalms_91,word3,Psalms,7,4.639260415534335,13.853310668118045
KJV,Psalms_92,char3,Psalms,6,3.4533829660826285,10.392830455909595
KJV,Psalms_92,char4,Psalms,6,4.248446242398533,13.96033314906261
KJV,Psalms_92,function_words,Psalms,3,1.8135873259303668,6.819475653190169
KJV,Psalms_92,pos3,Psalms,5,2.8774671285902302,8.701679369688232
KJV,Psalms_92,word3,Psalms,8,5.082535176046794,15.380985617392936
KJV,Psalms_93,char3,Psalms,9,5.221692376081323,15.116576065147905
KJV,Psalms_93,char4,Psalms,9,5.148241496966622,15.969975732484876
KJV,Psalms_93,function_words,Psalms,6,4.172400451858097,12.63385002638656
KJV,Psalms_93,pos3,Psalms,7,5.060577530119171,18.981149984608624
KJV,Psalms_93,word3,Psalms,9,5.1078280524636925,15.161593198804855
KJV,Psalms_94,char3,Jeremiah,5,3.259396496923387,7.348588075317762
KJV,Psalms_94,char4,Psalms,6,4.250558839534649,14.06269809579828
KJV,Psalms_94,function_words,Isaiah_40_55,4,2.6955640665243603,10.422051397105372
KJV,Psalms_94,pos3,Psalms,4,2.6881527767081557,9.180250307085434
KJV,Psalms_94,word3,Psalms,10,5.131610520825866,15.531381661735818
KJV,Psalms_95,char3,Psalms,7,3.937932845753308,12.603579174585768
KJV,Psalms_95,char4,Psalms,7,4.50955871882405,13.645111304389408
KJV,Psalms_95,function_words,Psalms,3,1.4003760125486147,5.18241733864104
KJV,Psalms_95,pos3,Psalms,4,2.687220423903449,8.898553795786205
KJV,Psalms_95,word3,Psalms,10,5.405448402203104,16.66078859137181
KJV,Psalms_96,char3,Psalms,7,4.546097935185331,16.144184612970996
KJV,Psalms_96,char4,Psalms,8,5.576084774567604,17.48634561021408
KJV,Psalms_96,function_words,Psalms,8,5.925828105712338,19.106862866330648
KJV,Psalms_96,pos3,Psalms,9,6.5533145170705955,19.19333970871556
KJV,Psalms_96,word3,Psalms,9,5.56134570239354,17.625452262180964
KJV,Psalms_97,char3,Psalms,8,5.025001226216994,15.927843011466265
KJV,Psalms_97,char4,Psalms,8,5.261235597993781,17.40158071876578
KJV,Psalms_97,function_words,Psalms,5,2.6618487588222233,8.562083210941877
KJV,Psalms_97,pos3,Ezekiel,3,2.2427816826785136,7.1843583196071314
KJV,Psalms_97,word3,Psalms,8,5.2259323510994244,16.091403101325103
KJV,Psalms_98,char3,Psalms,7,4.454523245303963,14.277586248668745
KJV,Psalms_98,char4,Psalms,6,4.474473649100027,14.697334243273147
KJV,Psalms_98,function_words,Psalms,7,4.841895900898226,16.506669962039936
KJV,Psalms_98,pos3,Psalms,7,4.758870219223953,15.58777723968491
KJV,Psalms_98,word3,Psalms,8,5.415517459250477,17.422146671973483
KJV,Psalms_99,char3,Psalms,6,3.402175588540759,9.533827750923805
KJV,Psalms_99,char4,Psalms,6,3.8884831224054865,12.552551341873944
KJV,Psalms_99,function_words,Psalms,8,4.9988731015849055,13.964679109800638
KJV,Psalms_99,pos3,Psalms,3,1.683385000798026,4.551094043418377
KJV,Psalms_99,word3,Psalms,8,5.058456307360241,14.703395250217262
